product_id,brand,name,category,price
7422,Adidas,particular chance,Sneakers,58.93
7423,Reebok,if tough,Loafers,105.14
7424,Vans,common huge,Loafers,127.88
7425,Adidas,stop development,Loafers,73.79
7426,Adidas,town himself,Sneakers,98.04
7427,Adidas,father edge,Loafers,127.35
7428,Adidas,him develop,Boots,88.87
7429,Adidas,heart side,Loafers,138.48
7430,Nike,assume friend,Loafers,85.66
7431,Puma,water many,Boots,54.83
7432,Reebok,he as,Loafers,105.44
7433,Vans,recognize control,Boots,51.08
7434,Vans,store book,Sandals,110.13
7435,Puma,quality whom,Loafers,108.53
7436,Vans,party compare,Sneakers,82.1
7437,Vans,record baby,Sandals,60.02
7438,Nike,director treatment,Sneakers,61.05
7439,Puma,help son,Boots,145.82
7440,Reebok,few attention,Boots,133.55
7441,Reebok,art remain,Sandals,140.96
7442,Reebok,information stop,Loafers,82.8
7443,Adidas,central program,Sandals,83.38
7444,Reebok,way various,Loafers,133.33
7445,Nike,really play,Loafers,127.4
7446,Nike,reach character,Boots,135.76
7447,Reebok,training foot,Boots,112.36
7448,Puma,travel defense,Sandals,75.54
7449,Adidas,sign three,Sneakers,109.85
7450,Vans,half big,Boots,113.25
7451,Nike,party whom,Sneakers,79.98
7452,Puma,possible quickly,Loafers,53.92
7453,Adidas,pull act,Sneakers,111.66
7454,Reebok,nice employee,Sandals,54.71
7455,Adidas,final enough,Loafers,135.88
7456,Adidas,central he,Boots,54.36
7457,Adidas,else agree,Sneakers,102.02
7458,Nike,everything enter,Boots,79.9
7459,Puma,focus although,Sandals,115.45
7460,Nike,young capital,Boots,145.1
7461,Vans,hundred natural,Sneakers,72.67
7462,Adidas,subject capital,Loafers,121.43
7463,Reebok,dog still,Sneakers,117.19
7464,Vans,these show,Sandals,121.51
7465,Nike,should strategy,Boots,114.24
7466,Adidas,resource state,Loafers,87.26
7467,Adidas,sea her,Sandals,84.25
7468,Nike,pressure expert,Loafers,50.87
7469,Reebok,artist very,Sneakers,110.36
7470,Vans,sound take,Loafers,88.23
7471,Vans,represent week,Loafers,80.97
7472,Vans,painting program,Boots,109.0
7473,Nike,few partner,Boots,93.85
7474,Puma,type baby,Sandals,132.32
7475,Reebok,group star,Sneakers,69.68
7476,Vans,force need,Sneakers,57.04
7477,Nike,not break,Boots,128.45
7478,Puma,four simply,Loafers,141.54
7479,Nike,market fast,Sandals,124.12
7480,Adidas,data play,Sneakers,103.81
7481,Vans,anything our,Boots,128.61
7482,Adidas,picture image,Sneakers,53.23
7483,Puma,imagine moment,Boots,119.65
7484,Vans,hard off,Boots,84.84
7485,Reebok,cause remain,Loafers,69.12
7486,Nike,white war,Sandals,131.92
7487,Vans,without rather,Sandals,92.24
7488,Puma,test study,Sneakers,99.24
7489,Adidas,past establish,Boots,140.54
7490,Adidas,for view,Loafers,62.47
7491,Adidas,line memory,Boots,116.35
7492,Nike,more firm,Sandals,84.09
7493,Adidas,form key,Loafers,59.28
7494,Nike,quite dark,Sneakers,102.1
7495,Vans,good it,Boots,77.57
7496,Puma,drop peace,Sandals,112.89
7497,Nike,who real,Loafers,142.09
7498,Reebok,contain than,Loafers,124.06
7499,Nike,movie apply,Sneakers,102.95
7500,Nike,suffer late,Sneakers,81.06
7501,Vans,artist food,Sneakers,54.3
7502,Nike,agreement that,Sandals,94.73
7503,Vans,structure program,Boots,93.68
7504,Adidas,pressure oil,Loafers,69.58
7505,Adidas,agency yard,Boots,105.96
7506,Reebok,improve special,Loafers,131.27
7507,Adidas,with since,Sneakers,85.7
7508,Vans,read customer,Loafers,76.23
7509,Adidas,home middle,Boots,88.24
7510,Adidas,daughter clear,Sneakers,50.3
7511,Puma,beautiful choice,Sandals,71.31
7512,Adidas,movie some,Loafers,79.0
7513,Reebok,attention expect,Sneakers,146.46
7514,Reebok,lose newspaper,Sandals,132.7
7515,Puma,young page,Sneakers,99.81
7516,Puma,describe hospital,Loafers,109.01
7517,Reebok,party interview,Boots,87.28
7518,Vans,court respond,Sneakers,107.85
7519,Vans,impact human,Loafers,136.03
7520,Puma,fund manage,Sandals,83.23
7521,Adidas,town television,Loafers,142.02
7522,Reebok,challenge already,Sandals,110.8
7523,Adidas,forward take,Sneakers,87.4
7524,Puma,even north,Boots,85.08
7525,Reebok,project politics,Loafers,59.86
7526,Adidas,plan economic,Sandals,63.51
7527,Vans,responsibility herself,Boots,129.97
7528,Nike,might trial,Loafers,63.63
7529,Vans,whom second,Sandals,114.02
7530,Vans,theory control,Sneakers,58.34
7531,Reebok,outside around,Boots,120.11
7532,Reebok,simply control,Sneakers,110.87
7533,Adidas,later free,Sandals,89.35
7534,Reebok,teach hospital,Boots,134.45
7535,Puma,person free,Loafers,93.66
7536,Nike,activity fire,Loafers,108.47
7537,Puma,population response,Loafers,67.15
7538,Reebok,science create,Boots,147.22
7539,Puma,record moment,Loafers,106.44
7540,Adidas,five end,Boots,112.0
7541,Vans,campaign garden,Sneakers,54.13
7542,Adidas,support meeting,Boots,135.77
7543,Reebok,event check,Loafers,120.36
7544,Nike,build note,Sandals,136.43
7545,Puma,degree range,Loafers,89.44
7546,Reebok,financial stuff,Loafers,118.41
7547,Puma,her rock,Sneakers,138.14
7548,Adidas,within end,Sandals,91.15
7549,Nike,human interesting,Sandals,136.26
7550,Reebok,cold offer,Boots,69.5
7551,Nike,often Mr,Loafers,82.45
7552,Puma,father shoulder,Loafers,117.05
7553,Vans,story population,Boots,92.74
7554,Vans,eye challenge,Sneakers,74.11
7555,Puma,grow popular,Sneakers,124.7
7556,Nike,perhaps thank,Boots,74.77
7557,Nike,form hotel,Sneakers,142.01
7558,Reebok,because trip,Loafers,69.1
7559,Puma,thus religious,Sneakers,129.61
7560,Reebok,suggest great,Sandals,142.48
7561,Puma,budget think,Sneakers,108.55
7562,Adidas,that training,Sandals,74.55
7563,Nike,movie six,Sneakers,103.95
7564,Vans,simple culture,Loafers,79.88
7565,Vans,many other,Sneakers,125.82
7566,Adidas,full simple,Loafers,57.73
7567,Nike,professor bag,Boots,127.12
7568,Puma,card indicate,Sneakers,81.71
7569,Nike,artist key,Boots,102.46
7570,Vans,bad rich,Loafers,148.58
7571,Vans,together hot,Boots,83.69
7572,Vans,focus around,Sneakers,90.23
7573,Adidas,responsibility decade,Boots,101.87
7574,Puma,leave whatever,Sandals,57.0
7575,Nike,most matter,Boots,52.27
7576,Adidas,necessary language,Boots,80.2
7577,Adidas,rest during,Sandals,93.19
7578,Reebok,theory far,Boots,85.76
7579,Adidas,item over,Sandals,149.78
7580,Puma,tell always,Sandals,59.72
7581,Puma,animal current,Loafers,128.58
7582,Nike,resource professional,Sneakers,87.79
7583,Vans,phone later,Boots,143.08
7584,Vans,story probably,Boots,78.42
7585,Vans,simply yeah,Boots,113.05
7586,Puma,money past,Sneakers,109.89
7587,Vans,subject man,Loafers,133.26
7588,Nike,week series,Loafers,121.45
7589,Puma,today by,Boots,135.91
7590,Adidas,agency central,Sandals,104.81
7591,Reebok,plant effort,Loafers,70.52
7592,Puma,according toward,Sneakers,95.2
7593,Reebok,single peace,Loafers,132.18
7594,Adidas,not place,Loafers,89.74
7595,Adidas,adult kid,Loafers,120.13
7596,Puma,type decision,Loafers,69.28
7597,Vans,everyone toward,Sneakers,74.76
7598,Nike,yes particularly,Loafers,84.81
7599,Reebok,sing which,Sandals,86.06
7600,Nike,price stay,Boots,145.1
7601,Vans,south popular,Sneakers,50.39
7602,Puma,change decision,Sandals,119.86
7603,Vans,response already,Loafers,126.35
7604,Puma,east threat,Sandals,118.77
7605,Adidas,capital mean,Loafers,149.43
7606,Adidas,radio event,Loafers,116.41
7607,Puma,right yet,Boots,103.96
7608,Adidas,part low,Sneakers,128.03
7609,Nike,rate big,Sandals,106.69
7610,Nike,kid long,Sandals,96.59
7611,Nike,pressure trade,Loafers,124.28
7612,Puma,present a,Boots,57.94
7613,Reebok,develop difficult,Loafers,138.99
7614,Reebok,plan and,Sneakers,104.34
7615,Reebok,century vote,Sandals,84.03
7616,Nike,than management,Sneakers,96.65
7617,Nike,image stage,Sneakers,69.1
7618,Nike,thought current,Sneakers,134.7
7619,Nike,operation off,Loafers,51.58
7620,Reebok,offer piece,Sneakers,133.86
7621,Nike,very check,Sandals,87.01
7622,Nike,ground usually,Loafers,54.28
7623,Puma,reason result,Sneakers,123.42
7624,Adidas,friend any,Sandals,91.39
7625,Reebok,money structure,Boots,70.86
7626,Nike,kid interesting,Boots,84.81
7627,Adidas,citizen technology,Boots,105.96
7628,Adidas,use painting,Sandals,53.34
7629,Vans,sport than,Sandals,70.13
7630,Nike,shake rule,Sneakers,84.04
7631,Puma,possible none,Loafers,63.56
7632,Reebok,test whole,Loafers,109.13
7633,Reebok,police music,Sneakers,119.05
7634,Reebok,much finally,Boots,92.84
7635,Puma,book professor,Sneakers,121.35
7636,Vans,hold international,Sandals,77.64
7637,Puma,say administration,Boots,78.56
7638,Reebok,purpose them,Boots,112.85
7639,Vans,than body,Sandals,124.32
7640,Nike,population result,Sandals,71.12
7641,Adidas,suffer together,Sneakers,148.87
7642,Nike,billion care,Sneakers,62.37
7643,Puma,if if,Loafers,136.29
7644,Adidas,suggest despite,Sandals,55.48
7645,Adidas,hand long,Sneakers,132.22
7646,Adidas,everybody institution,Sandals,76.88
7647,Nike,while security,Boots,118.92
7648,Adidas,support situation,Sneakers,130.93
7649,Vans,reason business,Sneakers,97.9
7650,Reebok,different arrive,Sandals,52.77
7651,Puma,the learn,Sandals,85.93
7652,Adidas,hospital citizen,Boots,135.61
7653,Vans,left sport,Sandals,103.29
7654,Nike,kid two,Sneakers,65.05
7655,Puma,edge society,Sneakers,86.39
7656,Reebok,statement too,Loafers,125.72
7657,Reebok,vote whatever,Boots,55.24
7658,Adidas,every down,Sneakers,122.16
7659,Adidas,experience beautiful,Boots,139.76
7660,Reebok,such data,Loafers,70.47
7661,Vans,push price,Sandals,122.51
7662,Nike,almost current,Boots,55.2
7663,Nike,they dark,Sneakers,106.62
7664,Reebok,be anyone,Boots,98.42
7665,Vans,call public,Loafers,126.94
7666,Nike,trouble choice,Boots,83.25
7667,Nike,bit question,Sandals,55.49
7668,Puma,while another,Boots,146.07
7669,Reebok,officer game,Sandals,139.27
7670,Nike,rather plan,Sneakers,80.36
7671,Nike,project suggest,Sneakers,92.77
7672,Puma,bar possible,Boots,104.52
7673,Reebok,if baby,Boots,90.22
7674,Nike,perhaps red,Loafers,92.75
7675,Adidas,during check,Loafers,144.65
7676,Nike,billion fact,Sandals,130.7
7677,Puma,final job,Sneakers,148.39
7678,Nike,score edge,Loafers,85.27
7679,Vans,entire interest,Sneakers,87.63
7680,Puma,rest finish,Boots,74.89
7681,Adidas,candidate early,Loafers,60.33
7682,Puma,over notice,Sandals,70.36
7683,Reebok,wall land,Loafers,65.81
7684,Nike,play follow,Sneakers,70.79
7685,Puma,network fast,Boots,114.12
7686,Vans,affect culture,Loafers,97.21
7687,Reebok,address activity,Sandals,63.52
7688,Puma,order support,Boots,89.92
7689,Adidas,first everybody,Boots,56.43
7690,Reebok,wrong successful,Boots,72.4
7691,Puma,agent order,Sneakers,116.53
7692,Vans,coach eight,Loafers,55.24
7693,Puma,including catch,Sneakers,54.63
7694,Reebok,always meet,Loafers,104.66
7695,Reebok,mean watch,Boots,78.5
7696,Puma,state nature,Boots,135.62
7697,Reebok,any morning,Sneakers,137.25
7698,Vans,note news,Sandals,109.08
7699,Puma,language analysis,Boots,82.79
7700,Puma,support beat,Sandals,72.94
7701,Puma,realize beyond,Loafers,95.18
7702,Adidas,represent boy,Sneakers,115.08
7703,Nike,must team,Sneakers,87.45
7704,Reebok,deep middle,Sneakers,82.06
7705,Vans,citizen set,Sneakers,100.28
7706,Vans,behind information,Sneakers,61.77
7707,Nike,peace administration,Loafers,102.83
7708,Vans,improve task,Sneakers,78.98
7709,Reebok,less measure,Sandals,76.79
7710,Vans,hard central,Sneakers,58.34
7711,Nike,with cup,Boots,146.22
7712,Nike,bag land,Loafers,118.17
7713,Puma,spend cold,Loafers,123.51
7714,Nike,student amount,Sandals,64.7
7715,Reebok,tonight maintain,Sandals,70.42
7716,Vans,common course,Boots,58.94
7717,Puma,large year,Sneakers,64.05
7718,Adidas,machine person,Sneakers,70.21
7719,Reebok,professional program,Loafers,69.4
7720,Puma,under idea,Sandals,147.6
7721,Puma,home relationship,Boots,104.18
7722,Nike,area everyone,Loafers,92.95
7723,Puma,station machine,Loafers,125.46
7724,Nike,four student,Boots,122.38
7725,Adidas,under hold,Sneakers,149.66
7726,Vans,rich operation,Sandals,122.37
7727,Nike,improve here,Sneakers,125.7
7728,Puma,government American,Loafers,55.45
7729,Reebok,four likely,Loafers,86.33
7730,Vans,reach camera,Sneakers,92.93
7731,Adidas,situation challenge,Sneakers,64.74
7732,Nike,watch hotel,Sneakers,51.6
7733,Nike,around care,Sandals,55.51
7734,Puma,support sure,Sandals,82.25
7735,Nike,threat machine,Boots,62.84
7736,Nike,care president,Sneakers,136.85
7737,Reebok,option draw,Loafers,141.93
7738,Reebok,evidence within,Loafers,114.36
7739,Adidas,must budget,Sandals,146.36
7740,Reebok,yet charge,Boots,90.96
7741,Nike,almost base,Sneakers,94.1
7742,Adidas,piece spend,Loafers,149.64
7743,Adidas,certain truth,Loafers,101.16
7744,Puma,Congress need,Sandals,65.96
7745,Adidas,account charge,Sandals,117.66
7746,Nike,many bill,Loafers,101.06
7747,Nike,power PM,Loafers,98.99
7748,Vans,bag body,Boots,87.74
7749,Reebok,public still,Loafers,83.78
7750,Puma,environmental develop,Loafers,142.33
7751,Adidas,traditional do,Loafers,52.92
7752,Puma,can rise,Sneakers,125.36
7753,Reebok,right change,Loafers,98.98
7754,Adidas,teacher kind,Boots,55.9
7755,Adidas,beyond play,Boots,60.57
7756,Reebok,rest risk,Loafers,136.24
7757,Nike,sister good,Sneakers,141.16
7758,Nike,improve now,Loafers,80.04
7759,Nike,address conference,Loafers,73.63
7760,Puma,usually style,Sneakers,147.84
7761,Nike,them believe,Sandals,115.85
7762,Puma,thus whole,Sneakers,86.76
7763,Adidas,themselves edge,Boots,63.02
7764,Reebok,raise play,Sneakers,81.77
7765,Vans,drive cup,Sandals,63.97
7766,Adidas,doctor memory,Sandals,86.89
7767,Puma,yard region,Sandals,105.65
7768,Nike,plan forget,Sandals,148.56
7769,Vans,site activity,Loafers,102.74
7770,Vans,ability someone,Boots,94.24
7771,Puma,away church,Sandals,92.55
7772,Adidas,by new,Loafers,73.73
7773,Nike,way drug,Sandals,81.97
7774,Puma,return have,Boots,54.0
7775,Adidas,seem rise,Boots,70.93
7776,Nike,will national,Boots,62.88
7777,Adidas,certain he,Sneakers,99.75
7778,Reebok,concern prepare,Sneakers,103.05
7779,Adidas,return decade,Sandals,82.96
7780,Vans,yes eight,Boots,107.98
7781,Reebok,detail marriage,Boots,108.78
7782,Puma,improve manager,Loafers,140.58
7783,Nike,industry design,Loafers,89.49
7784,Vans,would fact,Sneakers,94.97
7785,Nike,similar single,Sandals,69.82
7786,Puma,Congress man,Loafers,70.15
7787,Nike,perform just,Sneakers,53.84
7788,Nike,mean determine,Sneakers,105.77
7789,Reebok,probably heavy,Sneakers,57.03
7790,Puma,everyone anyone,Sneakers,79.37
7791,Puma,help four,Boots,126.5
7792,Puma,especially low,Loafers,60.8
7793,Vans,small country,Sneakers,84.97
7794,Nike,phone year,Loafers,139.93
7795,Nike,improve these,Loafers,126.95
7796,Adidas,cause four,Sandals,149.45
7797,Vans,hear word,Loafers,88.57
7798,Nike,wind various,Loafers,118.36
7799,Vans,agree show,Loafers,104.61
7800,Reebok,as west,Boots,106.35
7801,Puma,five little,Loafers,119.06
7802,Nike,sell realize,Boots,80.3
7803,Adidas,growth or,Sandals,125.93
7804,Reebok,next perhaps,Boots,133.65
7805,Reebok,what treat,Boots,78.39
7806,Reebok,perhaps woman,Boots,134.1
7807,Reebok,maybe news,Loafers,63.03
7808,Puma,both lawyer,Sneakers,51.07
7809,Puma,similar compare,Sandals,86.41
7810,Nike,best something,Loafers,139.11
7811,Nike,better same,Loafers,134.22
7812,Nike,order rich,Boots,128.48
7813,Nike,kid town,Loafers,125.99
7814,Reebok,computer issue,Sneakers,87.34
7815,Adidas,offer board,Sneakers,85.88
7816,Puma,keep big,Boots,142.38
7817,Puma,avoid create,Sneakers,63.37
7818,Puma,indeed wait,Sneakers,123.55
7819,Reebok,expert game,Sneakers,86.02
7820,Reebok,line attention,Boots,51.11
7821,Vans,benefit fast,Sandals,64.43
7822,Reebok,nature have,Loafers,127.1
7823,Vans,speak trip,Loafers,118.04
7824,Vans,night city,Sneakers,95.55
7825,Reebok,day join,Boots,59.25
7826,Adidas,move year,Loafers,146.37
7827,Vans,establish address,Sandals,126.24
7828,Nike,fast serious,Sandals,68.32
7829,Adidas,spring pretty,Sandals,147.31
7830,Nike,no like,Sneakers,56.05
7831,Puma,others management,Sneakers,82.54
7832,Nike,particularly common,Loafers,72.04
7833,Reebok,nothing my,Boots,71.31
7834,Puma,turn light,Sneakers,86.08
7835,Reebok,full might,Loafers,95.71
7836,Reebok,eat nation,Loafers,81.76
7837,Puma,life standard,Sneakers,82.84
7838,Puma,pressure activity,Loafers,136.83
7839,Nike,dinner per,Sandals,56.72
7840,Nike,history box,Boots,113.82
7841,Vans,size box,Sandals,116.37
7842,Puma,report my,Boots,127.52
7843,Vans,house site,Boots,130.84
7844,Adidas,increase set,Loafers,71.69
7845,Vans,edge discuss,Sneakers,58.54
7846,Reebok,pull approach,Sneakers,64.57
7847,Reebok,total style,Loafers,70.38
7848,Reebok,serve fine,Sandals,113.31
7849,Nike,place lose,Sandals,111.98
7850,Adidas,chance ask,Loafers,141.4
7851,Puma,suddenly red,Sneakers,60.64
7852,Nike,with explain,Sandals,131.2
7853,Reebok,national while,Sandals,79.64
7854,Reebok,answer picture,Sneakers,142.5
7855,Vans,wrong reason,Sandals,87.38
7856,Adidas,plant feel,Sneakers,78.86
7857,Nike,reduce simply,Sneakers,125.67
7858,Puma,detail newspaper,Sandals,95.93
7859,Nike,life stop,Sneakers,124.36
7860,Puma,tough sell,Loafers,142.26
7861,Nike,along lawyer,Loafers,149.17
7862,Vans,yes center,Sneakers,86.91
7863,Nike,nearly indicate,Boots,53.97
7864,Reebok,imagine hot,Loafers,131.72
7865,Puma,partner not,Sandals,54.28
7866,Nike,second bag,Boots,119.98
7867,Puma,site last,Sneakers,129.74
7868,Puma,fund strong,Sneakers,73.87
7869,Adidas,western about,Sneakers,101.74
7870,Vans,focus either,Loafers,85.14
7871,Vans,big air,Loafers,102.39
7872,Adidas,exactly head,Sandals,121.83
7873,Nike,yourself firm,Loafers,143.8
7874,Adidas,paper pass,Loafers,79.09
7875,Adidas,experience lead,Loafers,104.77
7876,Vans,specific recently,Sneakers,146.38
7877,Reebok,return paper,Boots,99.09
7878,Reebok,course should,Boots,56.54
7879,Vans,people consider,Boots,142.12
7880,Adidas,job bar,Boots,131.99
7881,Puma,camera modern,Sandals,67.17
7882,Adidas,give human,Loafers,147.99
7883,Nike,ball guess,Boots,100.92
7884,Vans,large teach,Boots,60.09
7885,Adidas,likely let,Sandals,116.36
7886,Vans,yourself property,Loafers,60.56
7887,Reebok,education dark,Sandals,91.8
7888,Vans,determine way,Boots,131.36
7889,Reebok,program consider,Sneakers,82.09
7890,Adidas,final agreement,Sandals,87.31
7891,Vans,course attention,Sandals,144.49
7892,Nike,style learn,Loafers,145.63
7893,Reebok,agree traditional,Sandals,101.22
7894,Vans,data walk,Boots,79.09
7895,Adidas,civil report,Loafers,74.85
7896,Vans,last up,Sandals,70.69
7897,Vans,yes page,Boots,78.59
7898,Adidas,ten white,Sandals,53.53
7899,Puma,side dinner,Boots,63.63
7900,Vans,structure race,Sandals,87.72
7901,Vans,describe challenge,Loafers,130.61
7902,Puma,there center,Sneakers,73.95
7903,Vans,again your,Sneakers,125.26
7904,Vans,speak history,Sneakers,137.27
7905,Nike,source most,Loafers,97.22
7906,Adidas,check light,Loafers,57.05
7907,Nike,maybe figure,Loafers,76.56
7908,Nike,modern explain,Sandals,74.5
7909,Puma,person involve,Sneakers,136.77
7910,Vans,professional common,Sandals,142.5
7911,Vans,security former,Sneakers,77.78
7912,Vans,seek plant,Sandals,110.48
7913,Puma,while bill,Loafers,131.85
7914,Reebok,live another,Sandals,106.84
7915,Puma,course catch,Boots,114.69
7916,Adidas,address door,Boots,122.69
7917,Reebok,ago candidate,Sneakers,58.91
7918,Adidas,might forget,Boots,127.81
7919,Nike,should its,Boots,59.19
7920,Vans,well left,Boots,96.43
7921,Adidas,million choose,Loafers,97.03
7922,Puma,hour available,Sneakers,109.03
7923,Reebok,leg education,Loafers,139.96
7924,Adidas,hard almost,Boots,53.38
7925,Nike,against trade,Boots,96.6
7926,Adidas,like friend,Sandals,64.63
7927,Puma,deal direction,Loafers,56.45
7928,Puma,short itself,Sandals,54.49
7929,Reebok,authority answer,Sneakers,147.32
7930,Adidas,hard find,Loafers,119.17
7931,Puma,model argue,Sneakers,59.75
7932,Nike,officer adult,Loafers,108.12
7933,Reebok,occur more,Sandals,63.95
7934,Adidas,majority travel,Sneakers,129.14
7935,Nike,after sense,Sandals,95.48
7936,Reebok,hot month,Loafers,102.09
7937,Vans,price check,Sandals,61.94
7938,Adidas,local human,Sandals,82.9
7939,Vans,stop face,Sneakers,134.72
7940,Vans,some white,Loafers,84.36
7941,Nike,call baby,Boots,69.1
7942,Reebok,remain woman,Loafers,109.49
7943,Puma,result size,Sandals,57.57
7944,Vans,throw seven,Loafers,58.1
7945,Nike,nature shoulder,Sneakers,102.49
7946,Adidas,yourself western,Sandals,139.9
7947,Vans,clearly magazine,Sneakers,140.51
7948,Vans,common specific,Boots,120.14
7949,Nike,form range,Boots,54.47
7950,Reebok,particularly onto,Boots,125.38
7951,Adidas,partner seat,Boots,83.71
7952,Puma,step interesting,Sandals,74.06
7953,Vans,recent test,Loafers,149.39
7954,Nike,be matter,Loafers,78.02
7955,Nike,treat question,Sandals,143.06
7956,Nike,baby price,Sandals,144.29
7957,Nike,through exactly,Loafers,87.24
7958,Adidas,cut air,Sandals,114.3
7959,Reebok,key word,Sneakers,84.84
7960,Adidas,garden subject,Loafers,148.02
7961,Vans,think reason,Boots,121.36
7962,Adidas,federal fast,Loafers,97.5
7963,Adidas,others difference,Sneakers,123.26
7964,Reebok,service hair,Sandals,114.37
7965,Puma,range drug,Loafers,136.13
7966,Puma,detail quite,Sandals,125.81
7967,Adidas,pattern interview,Sandals,134.38
7968,Nike,her three,Sandals,90.03
7969,Nike,guy drop,Sandals,122.22
7970,Vans,remember song,Sandals,95.05
7971,Adidas,last federal,Sneakers,144.53
7972,Reebok,help beyond,Loafers,121.75
7973,Adidas,camera indicate,Loafers,90.39
7974,Reebok,camera education,Sneakers,61.57
7975,Nike,him travel,Sandals,99.59
7976,Adidas,federal important,Sandals,103.25
7977,Vans,concern else,Boots,57.86
7978,Nike,edge number,Boots,93.65
7979,Adidas,room fact,Loafers,94.68
7980,Puma,couple serve,Sneakers,81.01
7981,Nike,appear southern,Boots,86.05
7982,Puma,senior old,Sneakers,130.13
7983,Nike,site college,Loafers,61.08
7984,Puma,me during,Sandals,95.59
7985,Nike,find central,Sneakers,64.94
7986,Vans,may seat,Sneakers,115.87
7987,Vans,defense truth,Sandals,86.32
7988,Reebok,face its,Sandals,89.46
7989,Adidas,business about,Boots,60.98
7990,Puma,I sound,Boots,129.3
7991,Nike,occur particular,Loafers,126.36
7992,Vans,writer base,Sneakers,119.38
7993,Nike,generation play,Sandals,52.92
7994,Adidas,society figure,Sandals,77.03
7995,Puma,court thousand,Loafers,61.59
7996,Nike,interesting most,Sandals,63.9
7997,Puma,about treatment,Sandals,134.07
7998,Puma,hand ever,Boots,109.76
7999,Nike,pretty even,Sandals,96.98
8000,Vans,down choice,Loafers,64.39
8001,Puma,hour church,Boots,104.98
8002,Reebok,wide only,Sneakers,121.91
8003,Nike,capital poor,Loafers,130.02
8004,Adidas,whom cut,Sandals,114.57
8005,Adidas,nice positive,Boots,112.9
8006,Vans,positive total,Sneakers,50.11
8007,Adidas,kid reduce,Loafers,67.85
8008,Nike,probably tough,Loafers,90.35
8009,Puma,significant simply,Loafers,89.03
8010,Reebok,seven probably,Sandals,79.44
8011,Adidas,lay business,Sandals,79.91
8012,Nike,lawyer hard,Loafers,88.77
8013,Vans,member occur,Boots,60.67
8014,Adidas,rate join,Sneakers,99.48
8015,Adidas,ok society,Boots,106.77
8016,Reebok,movement bar,Boots,91.82
8017,Vans,top and,Sandals,79.64
8018,Nike,now prove,Loafers,125.65
8019,Reebok,work record,Loafers,134.17
8020,Nike,specific old,Sneakers,147.87
8021,Puma,reason issue,Loafers,59.01
8022,Nike,sit similar,Sneakers,66.03
8023,Nike,serious recently,Sneakers,109.75
8024,Vans,street during,Sandals,95.14
8025,Nike,style senior,Loafers,119.73
8026,Reebok,generation house,Boots,118.23
8027,Adidas,strategy something,Sandals,58.52
8028,Reebok,budget gas,Boots,97.73
8029,Nike,box last,Sneakers,81.57
8030,Vans,theory worker,Sneakers,93.82
8031,Adidas,would after,Sneakers,114.89
8032,Adidas,forget power,Sneakers,147.41
8033,Adidas,attack important,Loafers,109.49
8034,Adidas,right particularly,Sandals,116.1
8035,Reebok,tell suffer,Sneakers,56.47
8036,Nike,pick baby,Loafers,62.58
8037,Reebok,truth sit,Loafers,85.15
8038,Nike,apply church,Boots,148.79
8039,Puma,company make,Sneakers,96.78
8040,Reebok,cause share,Loafers,128.53
8041,Vans,usually water,Sneakers,93.93
8042,Puma,sister different,Sandals,91.79
8043,Vans,upon no,Sandals,115.16
8044,Puma,matter sing,Loafers,113.3
8045,Vans,family cell,Sandals,53.27
8046,Vans,rest these,Sneakers,94.49
8047,Puma,democratic effort,Boots,74.74
8048,Puma,not how,Loafers,87.71
8049,Nike,financial central,Loafers,96.02
8050,Nike,party rise,Boots,147.28
8051,Adidas,public Congress,Sneakers,77.07
8052,Puma,mean that,Boots,105.36
8053,Vans,individual improve,Boots,66.58
8054,Vans,result act,Boots,62.84
8055,Nike,prevent central,Loafers,132.02
8056,Nike,per strong,Sandals,71.24
8057,Puma,carry thus,Loafers,62.06
8058,Adidas,watch inside,Boots,134.75
8059,Nike,include how,Sneakers,75.35
8060,Adidas,either side,Sandals,53.45
8061,Puma,civil grow,Boots,107.96
8062,Adidas,they Congress,Sneakers,56.91
8063,Adidas,need agent,Loafers,70.05
8064,Adidas,cultural decade,Sneakers,137.77
8065,Reebok,staff rate,Boots,126.75
8066,Puma,recently memory,Sandals,103.97
8067,Vans,answer group,Sandals,107.4
8068,Adidas,trip factor,Boots,119.45
8069,Puma,carry job,Loafers,81.89
8070,Adidas,professor on,Loafers,122.25
8071,Reebok,per evening,Sandals,68.56
8072,Reebok,center break,Sneakers,141.8
8073,Adidas,subject while,Sneakers,146.03
8074,Adidas,at budget,Sneakers,124.03
8075,Adidas,wear rule,Sandals,112.43
8076,Nike,detail reach,Loafers,109.9
8077,Puma,yard soon,Sneakers,142.19
8078,Adidas,administration let,Boots,75.92
8079,Nike,technology million,Sneakers,95.22
8080,Vans,support provide,Boots,113.78
8081,Puma,such friend,Boots,72.98
8082,Nike,million level,Sneakers,119.78
8083,Puma,billion he,Sandals,125.55
8084,Vans,main book,Sneakers,138.18
8085,Adidas,enjoy talk,Loafers,99.27
8086,Reebok,compare yeah,Sneakers,80.6
8087,Adidas,newspaper anyone,Sneakers,103.47
8088,Puma,sense hospital,Sandals,58.15
8089,Adidas,open together,Sandals,62.78
8090,Puma,perhaps purpose,Boots,94.15
8091,Nike,organization natural,Sneakers,70.26
8092,Reebok,side throughout,Sandals,144.72
8093,Reebok,carry research,Loafers,130.67
8094,Reebok,eye great,Sneakers,113.07
8095,Adidas,throughout election,Sandals,117.69
